Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Кабель для iPod, iPhone, iPad Cellular Line USBDATACMFIIPH5W;;;RUB;1190;1;0;0;0;;;;1;Cellular Line;;;;;;kabel_dlya_ipod_iphone_ipad_cellular_line_usbdatacmfiiph5w;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041638b.jpg
Кабель для iPod, iPhone, iPad Cellular Line USBDATACOIMFIIPH5;;;RUB;1990;1;0;0;0;;;;1;Cellular Line;;;;;;kabel_dlya_ipod_iphone_ipad_cellular_line_usbdatacoimfiiph5;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041637b.jpg
Кабель для iPod, iPhone, iPad Cellular Line USBDATACTRMFIIPH5;;;RUB;1790;1;0;0;0;;;;1;Cellular Line;;;;;;kabel_dlya_ipod_iphone_ipad_cellular_line_usbdatactrmfiiph5;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041639b.jpg
Кабель для iPod, iPhone, iPad Cellular Line USBDOCKCIPHONE;;;RUB;690;1;0;0;0;;;;1;Cellular Line;;;;;;kabel_dlya_ipod_iphone_ipad_cellular_line_usbdockciphone;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041643b.jpg
!!!HIPER;;;;;;;;;;;;1;;;;;;;5678;;;;;;;;;;;;;;;
Кабель USB Type-C HIPER 3.0 USB-C;;;RUB;990;1;0;0;0;;;;1;HIPER;;;;;;kabel_usb_type-c_hiper_3_0_usb-c;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045373b.jpg
!!!InterStep;;;;;;;;;;;;1;;;;;;;6487;;;;;;;;;;;;;;;
!!!!IS;;;;;;;;;;;;1;;;;;;;6769;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad InterStep IS-DC-IPH5MFIWT-000B201;;;RUB;890;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-iph5mfiwt-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042481b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IP5MFIMSL-000B201;;;RUB;1190;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-ip5mfimsl-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044973b.jpg
Кабель для сотового телефона InterStep IS-DC-MGNTMICSG-000B201;;;RUB;1290;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_sotovogo_telefona_interstep_is-dc-mgntmicsg-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044976b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IPHONEWHT-000B201;;;RUB;590;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-iphonewht-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042482b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IP5MFIMBL-000B201;;;RUB;1190;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-ip5mfimbl-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048439b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IPH5MFIBK-000B201;;;RUB;890;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-iph5mfibk-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042480b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IPH5MFICL-000B201;;;RUB;990;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-iph5mficl-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044027b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IP5MFIMSG-000B201;;;RUB;1190;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-ip5mfimsg-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044975b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-IP5MFIMGL-000B201;;;RUB;1190;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-ip5mfimgl-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044974b.jpg
Кабель для iPod, iPhone, iPad InterStep IS-DC-MGNT8PNSL-000B201;;;RUB;1590;1;0;0;0;;;;1;IS;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_is-dc-mgnt8pnsl-000b201;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044972b.jpg
!!!!MFI;;;;;;;;;;;;1;;;;;;;7596;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad InterStep MFI черный 1м;;;RUB;990;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_mfi_chernyy_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048756b.jpg
Кабель для iPod, iPhone, iPad InterStep MFI серебристый 1м;;;RUB;990;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_mfi_serebristyy_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048758b.jpg
Кабель для iPod, iPhone, iPad InterStep MFI золотистый 1м;;;RUB;990;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_interstep_mfi_zolotistyy_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048757b.jpg
!!!!USB;;;;;;;;;;;;1;;;;;;;6488;;;;;;;;;;;;;;;
!!!!!2.0;;;;;;;;;;;;1;;;;;;;8116;;;;;;;;;;;;;;;
Кабель USB Type-C InterStep USB 2.0 1m;;;RUB;590;1;0;0;0;;;;1;2.0;;;;;;kabel_usb_type-c_interstep_usb_2_0_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048558b.jpg
!!!!!3.0;;;;;;;;;;;;1;;;;;;;6489;;;;;;;;;;;;;;;
Кабель USB Type-C InterStep USB 3.0 Neylon Gold 1m;;;RUB;690;1;0;0;0;;;;1;3.0;;;;;;kabel_usb_type-c_interstep_usb_3_0_neylon_gold_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049277b.jpg
Кабель USB Type-C InterStep USB 3.0 Neylon Space Gray 1m;;;RUB;690;1;0;0;0;;;;1;3.0;;;;;;kabel_usb_type-c_interstep_usb_3_0_neylon_space_gray_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049279b.jpg
Кабель USB Type-C InterStep USB 3.0 Neylon Silver 1m;;;RUB;690;1;0;0;0;;;;1;3.0;;;;;;kabel_usb_type-c_interstep_usb_3_0_neylon_silver_1m;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049278b.jpg
!!!Native Union;;;;;;;;;;;;1;;;;;;;5830;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad Native Union NIGHT;;;RUB;4490;1;0;0;0;;;;1;Native Union;;;;;;kabel_dlya_ipod_iphone_ipad_native_union_night;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046815b.jpg
Кабель для iPod, iPhone, iPad Native Union BELT;;;RUB;2990;1;0;0;0;;;;1;Native Union;;;;;;kabel_dlya_ipod_iphone_ipad_native_union_belt;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046749b.jpg
Кабель для iPod, iPhone, iPad Native Union KEY;;;RUB;2990;1;0;0;0;;;;1;Native Union;;;;;;kabel_dlya_ipod_iphone_ipad_native_union_key;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046811b.jpg
!!!PNY;;;;;;;;;;;;1;;;;;;;7888;;;;;;;;;;;;;;;
Кабель USB Type-C PNY 3.0 USB-C;;;RUB;990;1;0;0;0;;;;1;PNY;;;;;;kabel_usb_type-c_pny_3_0_usb-c;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044792b.jpg
!!!Qumo;;;;;;;;;;;;1;;;;;;;5146;;;;;;;;;;;;;;;
!!!!3;;;;;;;;;;;;1;;;;;;;7210;;;;;;;;;;;;;;;
Кабель для сотового телефона Qumo 3 в 1: Type-C+MicroUSB+8 pin MFI, 1m, Space Grey;;;RUB;1490;1;0;0;0;;;;1;3;;;;;;kabel_dlya_sotovogo_telefona_qumo_3_v_1:_type-c+microusb+8_pin_mfi_1m_space_grey;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049330b.jpg
Кабель для сотового телефона Qumo 3 в 1: 30pin+8pin+Micro USB;;;RUB;590;1;0;0;0;;;;1;3;;;;;;kabel_dlya_sotovogo_telefona_qumo_3_v_1:_30pin+8pin+micro_usb;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30018085b.jpg
!!!!AP200;;;;;;;;;;;;1;;;;;;;8215;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad Qumo AP200 White;;;RUB;890;1;0;0;0;;;;1;AP200;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_ap200_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041616b.jpg
!!!!MFI;;;;;;;;;;;;1;;;;;;;5147;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, тканевая оплетка, синий;;;RUB;990;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_tkanevaya_opletka_siniy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042178b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, Silver;;;RUB;1290;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_silver;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048421b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, Space Gray;;;RUB;1290;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_space_gray;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048422b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, Gold;;;RUB;1290;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_gold;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048420b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, тканевая оплетка, красный;;;RUB;990;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_tkanevaya_opletka_krasnyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042177b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, Black;;;RUB;1290;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048419b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, White;;;RUB;1290;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048423b.jpg
Кабель для iPod, iPhone, iPad Qumo MFI 8 pin, 1м, Rose Gold;;;RUB;1490;1;0;0;0;;;;1;MFI;;;;;;kabel_dlya_ipod_iphone_ipad_qumo_mfi_8_pin_1m_rose_gold;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048416b.jpg
!!!Red Line;;;;;;;;;;;;1;;;;;;;6252;;;;;;;;;;;;;;;
!!!!Lightning;;;;;;;;;;;;1;;;;;;;6288;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad Red Line Lightning зеленый;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_zelenyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048809b.jpg
Кабель для iPod, iPhone, iPad Red Line Lightning белый;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_belyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048808b.jpg
Кабель для iPod, iPhone, iPad Red Line Lightning розовый;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_rozovyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048821b.jpg
Кабель для iPod, iPhone, iPad Red Line Lightning синий;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_siniy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048822b.jpg
Кабель для iPod, iPhone, iPad Red Line Lightning черный;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_chernyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048827b.jpg
Кабель для iPod, iPhone, iPad Red Line Lightning оранжевый;;;RUB;690;1;0;0;0;;;;1;Lightning;;;;;;kabel_dlya_ipod_iphone_ipad_red_line_lightning_oranzhevyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048826b.jpg
!!!!Smart;;;;;;;;;;;;1;;;;;;;6253;;;;;;;;;;;;;;;
Кабель для сотового телефона Red Line Smart High Speed USB-micro USB White;;;RUB;690;1;0;0;0;;;;1;Smart;;;;;;kabel_dlya_sotovogo_telefona_red_line_smart_high_speed_usb-micro_usb_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048798b.jpg
!!!Rombica;;;;;;;;;;;;1;;;;;;;6117;;;;;;;;;;;;;;;
Кабель для iPod, iPhone, iPad Rombica Digital IL-03;;;RUB;1690;1;0;0;0;;;;1;Rombica;;;;;;kabel_dlya_ipod_iphone_ipad_rombica_digital_il-03;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048088b.jpg
Кабель для iPod, iPhone, iPad Rombica Digital IL-02;;;RUB;1390;1;0;0;0;;;;1;Rombica;;;;;;kabel_dlya_ipod_iphone_ipad_rombica_digital_il-02;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048087b.jpg
Кабель для iPod, iPhone, iPad Rombica Digital IL-01;;;RUB;1190;1;0;0;0;;;;1;Rombica;;;;;;kabel_dlya_ipod_iphone_ipad_rombica_digital_il-01;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048089b.jpg
!!!Samsung;;;;;;;;;;;;1;;;;;;;7226;;;;;;;;;;;;;;;
Кабель USB Type-C Samsung microUSB-B - USB-C White;;;RUB;990;1;0;0;0;;;;1;Samsung;;;;;;kabel_usb_type-c_samsung_microusb-b_-_usb-c_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048248b.jpg
Кабель USB Type-C Samsung USB-A - USB-C White;;;RUB;990;1;0;0;0;;;;1;Samsung;;;;;;kabel_usb_type-c_samsung_usb-a_-_usb-c_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048229b.jpg
Кабель для сотового телефона Samsung ET-R205 USB-A - microUSB-B Black;;;RUB;690;1;0;0;0;;;;1;Samsung;;;;;;kabel_dlya_sotovogo_telefona_samsung_et-r205_usb-a_-_microusb-b_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048286b.jpg
!!Кабели AUX;;;;;;;;;;;;1;;;;;;;1705;;;;;;;;;;;;;;;
Кабель AUX InterStep Y-Splitter Nylon;;;RUB;590;1;0;0;0;;;;1;Кабели AUX;;;;;;kabel_aux_interstep_y-splitter_nylon;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049108b.jpg
!!Чехлы;;;;;;;;;;;;1;;;;;;;1189;;;;;;;;;;;;;;;
!!!AnyMode;;;;;;;;;;;;1;;;;;;;5691;;;;;;;;;;;;;;;
!!!!Folio;;;;;;;;;;;;1;;;;;;;5999;;;;;;;;;;;;;;;
Кейс для iPhone AnyMode Folio Frame Blue;;;RUB;590;1;0;0;0;;;;1;Folio;;;;;;keys_dlya_iphone_anymode_folio_frame_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046876b.jpg
!!!!Galaxy;;;;;;;;;;;;1;;;;;;;6106;;;;;;;;;;;;;;;
!!!!!A3;;;;;;;;;;;;1;;;;;;;6107;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Galaxy A3;;;RUB;790;1;0;0;0;;;;1;A3;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_a3;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048361b.jpg
!!!!!A5;;;;;;;;;;;;1;;;;;;;7045;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Galaxy A5;;;RUB;790;1;0;0;0;;;;1;A5;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_a5;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048360b.jpg
!!!!!S7;;;;;;;;;;;;1;;;;;;;6110;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Galaxy S7 Silver;;;RUB;790;1;0;0;0;;;;1;S7;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_silver;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048355b.jpg
Чехол для сотового телефона AnyMode Galaxy S7 Orange;;;RUB;890;1;0;0;0;;;;1;S7;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_orange;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048357b.jpg
Чехол для сотового телефона AnyMode Galaxy S7 Blue;;;RUB;890;1;0;0;0;;;;1;S7;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048356b.jpg
!!!!!S7 Edge;;;;;;;;;;;;1;;;;;;;6108;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Galaxy S7 Edge Silver;;;RUB;690;1;0;0;0;;;;1;S7 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_edge_silver;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048352b.jpg
Чехол для сотового телефона AnyMode Galaxy S7 Edge Orange;;;RUB;890;1;0;0;0;;;;1;S7 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_edge_orange;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048354b.jpg
Чехол для сотового телефона AnyMode Galaxy S7 Edge Blue;;;RUB;890;1;0;0;0;;;;1;S7 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_galaxy_s7_edge_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048353b.jpg
!!!!ME;;;;;;;;;;;;1;;;;;;;6002;;;;;;;;;;;;;;;
Кейс для iPhone AnyMode ME-IN Black;;;RUB;590;1;0;0;0;;;;1;ME;;;;;;keys_dlya_iphone_anymode_me-in_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046877b.jpg
Кейс для iPhone AnyMode ME-IN Blue;;;RUB;590;1;0;0;0;;;;1;ME;;;;;;keys_dlya_iphone_anymode_me-in_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046878b.jpg
Кейс для iPhone AnyMode ME-IN Gold;;;RUB;590;1;0;0;0;;;;1;ME;;;;;;keys_dlya_iphone_anymode_me-in_gold;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046879b.jpg
!!!!Samsung;;;;;;;;;;;;1;;;;;;;5692;;;;;;;;;;;;;;;
!!!!!Galaxy;;;;;;;;;;;;1;;;;;;;5693;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Samsung Galaxy S7 Gold;;;RUB;790;1;0;0;0;;;;1;Galaxy;;;;;;chehol_dlya_sotovogo_telefona_anymode_samsung_galaxy_s7_gold;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045851b.jpg
Чехол для сотового телефона AnyMode Samsung Galaxy S7 Edge Gold;;;RUB;790;1;0;0;0;;;;1;Galaxy;;;;;;chehol_dlya_sotovogo_telefona_anymode_samsung_galaxy_s7_edge_gold;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045853b.jpg
!!!!!S6 Edge;;;;;;;;;;;;1;;;;;;;6249;;;;;;;;;;;;;;;
Чехол для сотового телефона AnyMode Samsung S6 Edge White;;;RUB;590;1;0;0;0;;;;1;S6 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_samsung_s6_edge_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048768b.jpg
Чехол для сотового телефона AnyMode Samsung S6 Edge Black;;;RUB;590;1;0;0;0;;;;1;S6 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_samsung_s6_edge_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048771b.jpg
Чехол для сотового телефона AnyMode Samsung S6 Edge Blue;;;RUB;590;1;0;0;0;;;;1;S6 Edge;;;;;;chehol_dlya_sotovogo_telefona_anymode_samsung_s6_edge_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048773b.jpg
!!!Anycase;;;;;;;;;;;;1;;;;;;;9617;;;;;;;;;;;;;;;
Универсальный чехол для смартфона Anycase Wallet 4.3''-5.5' Black;;;RUB;690;1;0;0;0;;;;1;Anycase;;;;;;universalnyy_chehol_dlya_smartfona_anycase_wallet_4_3-5_5_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048349b.jpg
Универсальный чехол для смартфона Anycase Wallet 4.3''-5.5' Blue;;;RUB;690;1;0;0;0;;;;1;Anycase;;;;;;universalnyy_chehol_dlya_smartfona_anycase_wallet_4_3-5_5_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048390b.jpg
Универсальный чехол для смартфона Anycase Wallet 4.3''-5.5'' Red;;;RUB;690;1;0;0;0;;;;1;Anycase;;;;;;universalnyy_chehol_dlya_smartfona_anycase_wallet_4_3-5_5_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048391b.jpg
!!!Apple;;;;;;;;;;;;1;;;;;;;5389;;;;;;;;;;;;;;;
!!!!iPhone 6/6s;;;;;;;;;;;;1;;;;;;;5391;;;;;;;;;;;;;;;
!!!!!Leather;;;;;;;;;;;;1;;;;;;;5392;;;;;;;;;;;;;;;
Кейс для iPhone Apple iPhone 6/6s Leather Case Saddle Brown;;;RUB;3390;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6_6s_leather_case_saddle_brown;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043630b.jpg
Кейс для iPhone Apple iPhone 6/6s Leather Case Midnight Blue;;;RUB;3490;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6_6s_leather_case_midnight_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044210b.jpg
Кейс для iPhone Apple iPhone 6/6s Leather Case RED;;;RUB;3590;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6_6s_leather_case_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044244b.jpg
Кейс для iPhone Apple iPhone 6/6s Leather Case Black;;;RUB;3890;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6_6s_leather_case_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043632b.jpg
Кейс для iPhone Apple iPhone 6/6s Leather Case Brown;;;RUB;3490;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6_6s_leather_case_brown;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044209b.jpg
!!!!!Silicone;;;;;;;;;;;;1;;;;;;;5410;;;;;;;;;;;;;;;
Кейс для iPhone Apple iPhone 6/6s Silicone Case Midnight Blue;;;RUB;2790;1;0;0;0;;;;1;Silicone;;;;;;keys_dlya_iphone_apple_iphone_6_6s_silicone_case_midnight_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044213b.jpg
Кейс для iPhone Apple iPhone 6/6s Silicone Case White;;;RUB;2790;1;0;0;0;;;;1;Silicone;;;;;;keys_dlya_iphone_apple_iphone_6_6s_silicone_case_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044212b.jpg
Кейс для iPhone Apple iPhone 6/6s Silicone Case Red;;;RUB;2790;1;0;0;0;;;;1;Silicone;;;;;;keys_dlya_iphone_apple_iphone_6_6s_silicone_case_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044214b.jpg
!!!!iPhone 6S;;;;;;;;;;;;1;;;;;;;10631;;;;;;;;;;;;;;;
Кейс для iPhone Apple iPhone 6S Silicone Case Charcoal Gray;;;RUB;2790;1;0;0;0;;;;1;iPhone 6S;;;;;;keys_dlya_iphone_apple_iphone_6s_silicone_case_charcoal_gray;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044211b.jpg
!!!!iPhone 6S Plus;;;;;;;;;;;;1;;;;;;;5431;;;;;;;;;;;;;;;
!!!!!Leather;;;;;;;;;;;;1;;;;;;;5432;;;;;;;;;;;;;;;
Кейс для iPhone Apple iPhone 6S Plus Leather Case RED;;;RUB;2490;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_leather_case_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044243b.jpg
Кейс для iPhone Apple iPhone 6S Plus Leather Case Midnight Blue;;;RUB;3790;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_leather_case_midnight_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044200b.jpg
Кейс для iPhone Apple iPhone 6S Plus Leather Case Saddle Brown;;;RUB;3990;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_leather_case_saddle_brown;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049053b.jpg
Кейс для iPhone Apple iPhone 6S Plus Leather Case Black;;;RUB;3990;1;0;0;0;;;;1;Leather;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_leather_case_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043633b.jpg
!!!!!Silicone;;;;;;;;;;;;1;;;;;;;6301;;;;;;;;;;;;;;;
Кейс для iPhone Apple iPhone 6S Plus Silicone Case White;;;RUB;2990;1;0;0;0;;;;1;Silicone;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_silicone_case_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044203b.jpg
Кейс для iPhone Apple iPhone 6S Plus Silicone Case Midnight Blue;;;RUB;2690;1;0;0;0;;;;1;Silicone;;;;;;keys_dlya_iphone_apple_iphone_6s_plus_silicone_case_midnight_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044204b.jpg
