id;available;price;currencyId;category;picture;url;name;description;manufacturer_warranty
1916223838;true;14500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A7/(2016)/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a7_(2016)_16gb_white;Samsung Galaxy A7 (2016) 16Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1563664855;true;15100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/BlackOnyx/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_32gb_black_onyx;Samsung Galaxy S7 32Gb Black Onyx как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1780535475;true;15100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/GoldPlatinum/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_32gb_gold_platinum;Samsung Galaxy S7 32Gb Gold Platinum как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
829030320;true;15100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/PinkGold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_32gb_pink_gold;Samsung Galaxy S7 32Gb Pink Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
893334015;true;15100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/SilverTitanium/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_32gb_silver_titanium;Samsung Galaxy S7 32Gb Silver Titanium как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1176306659;true;15100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S7/WhitePearl/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s7_32gb_white_pearl;Samsung Galaxy S7 32Gb White Pearl как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
739560824;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A3/(2016)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a3_(2016)_16gb_black;Samsung Galaxy A3 (2016) 16Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1263601877;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A3/(2016)/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a3_(2016)_16gb_gold;Samsung Galaxy A3 (2016) 16Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1753372346;true;10900;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A3/(2016)/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a3_(2016)_16gb_white;Samsung Galaxy A3 (2016) 16Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1118859160;true;12100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5/(2016)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a5_(2016)_16gb_black;Samsung Galaxy A5 (2016) 16Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1947830936;true;12100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5/(2016)/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a5_(2016)_16gb_gold;Samsung Galaxy A5 (2016) 16Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
87855419;true;12100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5/(2016)/Pink/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a5_(2016)_16gb_pink;Samsung Galaxy A5 (2016) 16Gb Pink как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
426782467;true;12100;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5/(2016)/White/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a5_(2016)_16gb_white;Samsung Galaxy A5 (2016) 16Gb White как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1170731523;true;8200;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/J3/(2016)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_j3_(2016)_8gb_black;Samsung Galaxy J3 (2016) 8Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
