Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Чехол для сотового телефона Vipe Samsung Galaxy S8, Clear;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Материал чехла: полиуретан<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Цвет: прозрачный<br>Серия: Clear<br>Горизонтальное размещение: Да<br>Кейс для смартфона: Samsung Galaxy S8<br>Для моделей с диаг. экрана: 5.8"<br>Количество отделений: 1 шт<br>Количество в упаковке: 1<br>Вес: 6 г<br>Тип корпуса: клипкейс</strong></font>;;1;Samsung;;;;;;2896;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049403b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy S8, Flex;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Горизонтальное размещение: Да<br>Кейс для смартфона: Samsung Galaxy S8<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Количество в упаковке: 1<br>Для моделей с диаг. экрана: 5.8"<br>Отверстие для подзарядки: Да<br>Страна: КНР<br>Тип корпуса: клипкейс<br>Серия: Flex<br>Цвет: матовый<br>Вес: 6 г<br>Материал чехла: полиуретан<br>Количество отделений: 1 шт</strong></font>;;1;Samsung;;;;;;6796;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049404b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy S8 Plus, Clear;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Отверстие для подзарядки: Да<br>Тип корпуса: клипкейс<br>Горизонтальное размещение: Да<br>Серия: Clear<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Вес: 6 г<br>Цвет: прозрачный<br>Для моделей с диаг. экрана: 6.2"<br>Страна: КНР<br>Кейс для смартфона: Samsung Galaxy S8 Plus<br>Материал чехла: полиуретан<br>Количество отделений: 1 шт<br>Количество в упаковке: 1</strong></font>;;1;Samsung;;;;;;2898;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049405b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy S8 Plus, Flex;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Серия: Flex<br>Отверстие для гарнитуры: Да<br>Тип корпуса: клипкейс<br>Отверстие для подзарядки: Да<br>Материал чехла: полиуретан<br>Для моделей с диаг. экрана: 6.2"<br>Количество в упаковке: 1<br>Цвет: матовый<br>Количество отделений: 1 шт<br>Кейс для смартфона: Samsung Galaxy S8 Plus<br>Горизонтальное размещение: Да<br>Вес: 6 г<br>Страна: КНР<br>Прозрачный чехол: Да</strong></font>;;1;Samsung;;;;;;6799;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049406b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy J3 2016;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Защитная пленка для экрана: в комплекте<br>Количество в упаковке: 1<br>Отв. для встр. камеры: Да<br>Вес: 4 г<br>Кейс для смартфона: Samsung Galaxy J3 (SM-J320)<br>Для моделей с диаг. экрана: 5"<br>Материал чехла: полиуретан<br>Страна: КНР<br>Отв. для кнопок управления: Да<br>Тип корпуса: "шелл"<br>Прозрачный чехол: Да<br>Отверстие для подзарядки: Да<br>Количество отделений: 1 шт<br>Отверстие для гарнитуры: Да<br>Цвет: прозрачный<br>Серия: Ultra Slim<br>Горизонтальное размещение: Да</strong></font>;;1;Samsung;;;;;;3791;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045561b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy J1 2016;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Защитная пленка для экрана: в комплекте<br>Количество отделений: 1 шт<br>Отв. для кнопок управления: Да<br>Количество в упаковке: 1<br>Кейс для смартфона: Samsung Galaxy J1 (SM-J120F)<br>Материал чехла: полиуретан<br>Тип корпуса: "шелл"<br>Для моделей с диаг. экрана: 4.5"<br>Вес: 4 г<br>Страна: КНР<br>Цвет: прозрачный<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Серия: Ultra Slim<br>Горизонтальное размещение: Да<br>Отв. для встр. камеры: Да</strong></font>;;1;Samsung;;;;;;12829;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045560b.jpg
Чехол для сотового телефона Vipe Samsung Galaxy J5 2016;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Вес: 4 г<br>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Тип корпуса: "шелл"<br>Прозрачный чехол: Да<br>Горизонтальное размещение: Да<br>Отв. для встр. камеры: Да<br>Страна: КНР<br>Количество отделений: 1 шт<br>Цвет: прозрачный<br>Материал чехла: полиуретан<br>Серия: Ultra Slim<br>Количество в упаковке: 1<br>Отв. для кнопок управления: Да<br>Для моделей с диаг. экрана: 5.2"<br>Кейс для смартфона: Samsung Galaxy J5 (SM-J510)<br>Защитная пленка для экрана: в комплекте</strong></font>;;1;Samsung;;;;;;12894;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045923b.jpg
!!!!Sony;;;;;;;;;;;;1;;;;;;;6070;;;;;;;;;;;;;;;
Чехол для сотового телефона Vipe Sony Xperia X Compact;;;RUB;690;1;0;0;0;;<font maxId="4"><strong>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Количество отделений: 1 шт<br>Для моделей с диаг. экрана: 4.6"<br>Кейс для смартфона: Sony Xperia X Compact<br>Материал чехла: полиуретан<br>Цвет: прозрачный<br>Прозрачный чехол: Да<br>Горизонтальное размещение: Да<br>Страна: КНР<br>Тип корпуса: "шелл"<br>Вес: 60 г<br>Отв. для кнопок управления: Да<br>Количество в упаковке: 1<br>Серия: Ultra Slim</strong></font>;;1;Sony;;;;;;2119;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048449b.jpg
Чехол для сотового телефона Vipe Sony Xperia XZ;;;RUB;690;1;0;0;0;;<font maxId="4"><strong>Отверстие для гарнитуры: Да<br>Количество в упаковке: 1<br>Прозрачный чехол: Да<br>Горизонтальное размещение: Да<br>Отв. для кнопок управления: Да<br>Серия: Ultra Slim<br>Для моделей с диаг. экрана: 5.2"<br>Количество отделений: 1 шт<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Цвет: прозрачный<br>Кейс для смартфона: Sony Xperia XZ<br>Тип корпуса: "шелл"<br>Вес: 60 г<br>Страна: КНР<br>Материал чехла: полиуретан</strong></font>;;1;Sony;;;;;;2120;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048451b.jpg
!!!!6S Plus;;;;;;;;;;;;1;;;;;;;7658;;;;;;;;;;;;;;;
Кейс для iPhone Vipe 6S Plus;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Вес: 6 г<br>Отв. для встр. камеры: Да<br>Материал корпуса: полиуретан<br>Цвет: прозрачный<br>Тип корпуса: "шелл"<br>Кейс для смартфона: iPhone 6 Plus/ 6S Plus<br>Отверстие для подзарядки: Да<br>Отв. для кнопок управления: Да</strong></font>;;1;6S Plus;;;;;;6652;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044529b.jpg
!!!!Flex;;;;;;;;;;;;1;;;;;;;5832;;;;;;;;;;;;;;;
!!!!!SONY;;;;;;;;;;;;1;;;;;;;5994;;;;;;;;;;;;;;;
Чехол для сотового телефона Vipe Flex SONY Xperia X, прозрачный;;;RUB;830;1;0;0;0;;<font maxId="4"><strong>Цвет: прозрачный<br>Вес: 4 г<br>Страна: КНР<br>Отв. для кнопок управления: Да<br>Горизонтальное размещение: Да<br>Серия: Ultra Slim<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Количество отделений: 1 шт<br>Отв. для встр. камеры: Да<br>Материал чехла: силикон<br>Кейс для смартфона: Sony Xperia X<br>Для моделей с диаг. экрана: 5"<br>Тип корпуса: "шелл"<br>Количество в упаковке: 1</strong></font>;;1;SONY;;;;;;1977;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048109b.jpg
Чехол для сотового телефона Vipe Flex SONY Xperia XA, прозрачный;;;RUB;830;1;0;0;0;;<font maxId="4"><strong>Количество в упаковке: 1<br>Материал чехла: силикон<br>Кейс для смартфона: Sony Xperia XA<br>Страна: КНР<br>Отв. для кнопок управления: Да<br>Тип корпуса: "шелл"<br>Цвет: прозрачный<br>Количество отделений: 1 шт<br>Вес: 4 г<br>Отверстие для подзарядки: Да<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Горизонтальное размещение: Да<br>Серия: Ultra Slim<br>Для моделей с диаг. экрана: 5"<br>Отв. для встр. камеры: Да</strong></font>;;1;SONY;;;;;;7227;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048110b.jpg
!!!!!для;;;;;;;;;;;;1;;;;;;;5833;;;;;;;;;;;;;;;
!!!!!!iPhone 7;;;;;;;;;;;;1;;;;;;;7687;;;;;;;;;;;;;;;
Кейс для iPhone Vipe Flex для iPhone 7, розовый;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Серия: FLEX<br>Цвет: розовый<br>Кейс для смартфона: iPhone 7<br>Отв. для кнопок управления: Да<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Страна: КНР<br>Материал корпуса: полиуретан<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone 7;;;;;;6686;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047713b.jpg
Кейс для iPhone Vipe Flex для iPhone 7, черный;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Кейс для смартфона: iPhone 7<br>Отверстие для подзарядки: Да<br>Тип корпуса: клипкейс<br>Цвет: черный<br>Отв. для кнопок управления: Да<br>Серия: FLEX<br>Материал корпуса: полиуретан<br>Отв. для встр. камеры: Да<br>Страна: КНР</strong></font>;;1;iPhone 7;;;;;;6687;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047716b.jpg
Кейс для iPhone Vipe Flex для iPhone 7, прозрачный;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Отв. для кнопок управления: Да<br>Серия: FLEX<br>Материал корпуса: полиуретан<br>Отверстие для подзарядки: Да<br>Кейс для смартфона: iPhone 7<br>Отв. для встр. камеры: Да<br>Цвет: прозрачный<br>Страна: КНР<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone 7;;;;;;6688;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047717b.jpg
Кейс для iPhone Vipe Flex для iPhone 7, желтый;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: полиуретан<br>Отв. для встр. камеры: Да<br>Отверстие для подзарядки: Да<br>Отв. для кнопок управления: Да<br>Цвет: желтый<br>Кейс для смартфона: iPhone 7<br>Серия: FLEX<br>Тип корпуса: клипкейс<br>Страна: КНР</strong></font>;;1;iPhone 7;;;;;;6689;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047714b.jpg
Кейс для iPhone Vipe Flex для iPhone 7, голубой;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Материал корпуса: полиуретан<br>Отв. для встр. камеры: Да<br>Тип корпуса: клипкейс<br>Цвет: голубой<br>Отв. для кнопок управления: Да<br>Серия: FLEX<br>Отверстие для подзарядки: Да<br>Кейс для смартфона: iPhone 7</strong></font>;;1;iPhone 7;;;;;;6690;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047715b.jpg
!!!!!!iPhone 7 Plus;;;;;;;;;;;;1;;;;;;;5835;;;;;;;;;;;;;;;
Кейс для iPhone Vipe Flex для iPhone 7 Plus, черный;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Серия: FLEX<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Цвет: черный<br>Кейс для смартфона: iPhone 7 Plus<br>Страна: КНР<br>Материал корпуса: полиуретан<br>Отв. для кнопок управления: Да<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone 7 Plus;;;;;;1717;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047711b.jpg
Кейс для iPhone Vipe Flex для iPhone 7 Plus, прозрачный;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Тип корпуса: клипкейс<br>Отв. для встр. камеры: Да<br>Отверстие для подзарядки: Да<br>Серия: FLEX<br>Страна: КНР<br>Отв. для кнопок управления: Да<br>Цвет: прозрачный<br>Материал корпуса: полиуретан<br>Кейс для смартфона: iPhone 7 Plus</strong></font>;;1;iPhone 7 Plus;;;;;;6685;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047712b.jpg
Кейс для iPhone Vipe Flex для iPhone 7 Plus, розовый;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Отв. для кнопок управления: Да<br>Тип корпуса: клипкейс<br>Кейс для смартфона: iPhone 7 Plus<br>Цвет: розовый<br>Отверстие для подзарядки: Да<br>Страна: КНР<br>Отв. для встр. камеры: Да<br>Материал корпуса: полиуретан<br>Серия: FLEX</strong></font>;;1;iPhone 7 Plus;;;;;;6691;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047668b.jpg
Кейс для iPhone Vipe Flex для iPhone 7 Plus, желтый;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Кейс для смартфона: iPhone 7 Plus<br>Серия: FLEX<br>Тип корпуса: клипкейс<br>Страна: КНР<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Отв. для кнопок управления: Да<br>Цвет: желтый<br>Материал корпуса: полиуретан</strong></font>;;1;iPhone 7 Plus;;;;;;6692;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047669b.jpg
!!!!Galaxy;;;;;;;;;;;;1;;;;;;;5614;;;;;;;;;;;;;;;
Чехол для сотового телефона Vipe Galaxy J1 Mini 2016;;;RUB;790;1;0;0;0;;<font maxId="4"><strong>Защитная пленка для экрана: в комплекте<br>Отверстие для подзарядки: Да<br>Отверстие для гарнитуры: Да<br>Отв. для встр. камеры: Да<br>Прозрачный чехол: Да<br>Горизонтальное размещение: Да<br>Количество отделений: 1 шт<br>Цвет: прозрачный<br>Материал чехла: полиуретан<br>Тип корпуса: "шелл"<br>Количество в упаковке: 1<br>Вес: 4 г<br>Кейс для смартфона: Samsung Galaxy J1 Mini (SM-J105)<br>Страна: КНР<br>Серия: Ultra Slim<br>Отв. для кнопок управления: Да<br>Для моделей с диаг. экрана: 4"</strong></font>;;1;Galaxy;;;;;;1373;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045924b.jpg
Чехол для сотового телефона Vipe Galaxy A3 2017 0.3 Ultra slim TPU прозрачный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Количество отделений: 1 шт<br>Цвет: прозрачный<br>Количество в упаковке: 1<br>Серия: Ultra slim<br>Отв. для кнопок управления: Да<br>Вес: 6 г<br>Горизонтальное размещение: Да<br>Отверстие для подзарядки: Да<br>Материал чехла: полиуретан<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Отв. для встр. камеры: Да<br>Страна: КНР<br>Кейс для смартфона: Samsung Galaxy A3 (SM-A320)<br>Тип корпуса: "шелл"<br>Для моделей с диаг. экрана: 4.7"</strong></font>;;1;Galaxy;;;;;;2283;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048853b.jpg
Чехол для сотового телефона Vipe Galaxy A5 2017 0.3 Ultra slim TPU прозрачный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Отв. для кнопок управления: Да<br>Материал чехла: полиуретан<br>Количество отделений: 1 шт<br>Страна: КНР<br>Тип корпуса: "шелл"<br>Для моделей с диаг. экрана: 5.2"<br>Цвет: прозрачный<br>Кейс для смартфона: Samsung Galaxy A5 (SM-A520)<br>Горизонтальное размещение: Да<br>Отверстие для подзарядки: Да<br>Отверстие для гарнитуры: Да<br>Прозрачный чехол: Да<br>Серия: Ultra slim<br>Отв. для встр. камеры: Да<br>Количество в упаковке: 1<br>Вес: 6 г</strong></font>;;1;Galaxy;;;;;;4229;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048854b.jpg
Чехол для сотового телефона Vipe Galaxy A7 2017 0.3 Ultra slim TPU прозрачный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Кейс для смартфона: Samsung Galaxy A7 (SM-A720)<br>Количество в упаковке: 1<br>Отв. для встр. камеры: Да<br>Прозрачный чехол: Да<br>Отверстие для гарнитуры: Да<br>Горизонтальное размещение: Да<br>Количество отделений: 1 шт<br>Тип корпуса: "шелл"<br>Цвет: прозрачный<br>Отверстие для подзарядки: Да<br>Отв. для кнопок управления: Да<br>Вес: 13 г<br>Страна: КНР<br>Для моделей с диаг. экрана: 5.7"<br>Материал чехла: полиуретан<br>Серия: Ultra slim</strong></font>;;1;Galaxy;;;;;;4257;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048855b.jpg
!!!!iPhone;;;;;;;;;;;;1;;;;;;;6681;;;;;;;;;;;;;;;
Кейс для iPhone Vipe iPhone 5s/SE;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Тип корпуса: клипкейс<br>Серия: 0.3<br>Цвет: прозрачный<br>Отв. для встр. камеры: Да<br>Вес: 4 г<br>Отверстие для подзарядки: Да<br>Кейс для смартфона: iPhone 5/5S/SE<br>Страна: КНР<br>Материал корпуса: полиуретан<br>Отв. для кнопок управления: Да</strong></font>;;1;iPhone;;;;;;3736;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044527b.jpg
Кейс для iPhone Vipe iPhone 6/6s Black;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Ширина: 7 см<br>Серия: 0.3<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Кейс для смартфона: iPhone 6/6S<br>Отв. для кнопок управления: Да<br>Вес: 4 г<br>Материал корпуса: полиуретан<br>Цвет: черный<br>Высота: 14 см<br>Глубина: 0.8 см<br>Страна: КНР<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone;;;;;;6655;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044963b.jpg
Кейс для iPhone Vipe iPhone 5S;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Вес: 4 г<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Материал корпуса: полиуретан<br>Серия: 0.3<br>Цвет: черный<br>Кейс для смартфона: iPhone 5/5S/SE<br>Тип корпуса: клипкейс<br>Отв. для кнопок управления: Да</strong></font>;;1;iPhone;;;;;;6693;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047513b.jpg
Кейс для iPhone Vipe iPhone 6/6S;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Ширина: 7 см<br>Кейс для смартфона: iPhone 6/6S<br>Отв. для кнопок управления: Да<br>Цвет: розовый<br>Материал корпуса: полиуретан<br>Высота: 14 см<br>Глубина: 0.8 см<br>Вес: 4 г<br>Страна: КНР<br>Отверстие для подзарядки: Да<br>Серия: 0.3<br>Отв. для встр. камеры: Да<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone;;;;;;6694;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047519b.jpg
Кейс для iPhone Vipe iPhone 7 Plus,Woozy,черный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Отв. для встр. камеры: Да<br>Отверстие для подзарядки: Да<br>Серия: WOOZY<br>Цвет: черный<br>Страна: КНР<br>Материал корпуса: поликарбонат<br>Отв. для кнопок управления: Да<br>Кейс для смартфона: iPhone 7 Plus<br>Тип корпуса: клипкейс</strong></font>;;1;iPhone;;;;;;6717;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047819b.jpg
Кейс для iPhone Vipe iPhone 7,Woozy,черный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Цвет: черный<br>Материал корпуса: поликарбонат<br>Кейс для смартфона: iPhone 7<br>Страна: КНР<br>Тип корпуса: клипкейс<br>Отв. для встр. камеры: Да<br>Отверстие для подзарядки: Да<br>Серия: WOOZY<br>Отв. для кнопок управления: Да</strong></font>;;1;iPhone;;;;;;6720;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047842b.jpg
Кейс для iPhone Vipe iPhone 7,Woozy,серый;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Отв. для кнопок управления: Да<br>Отв. для встр. камеры: Да<br>Цвет: темно-серый<br>Материал корпуса: поликарбонат<br>Отверстие для подзарядки: Да<br>Серия: WOOZY<br>Кейс для смартфона: iPhone 7<br>Тип корпуса: клипкейс<br>Страна: КНР</strong></font>;;1;iPhone;;;;;;6721;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047840b.jpg
!!!iBox;;;;;;;;;;;;1;;;;;;;5805;;;;;;;;;;;;;;;
!!!!Samsung;;;;;;;;;;;;1;;;;;;;6902;;;;;;;;;;;;;;;
Чехол для сотового телефона iBox Samsung Galaxy J5 Prime;;;RUB;590;1;0;0;0;;<font maxId="4"><strong>Тип корпуса: "шелл"<br>Количество в упаковке: 1<br>Кейс для смартфона: Samsung Galaxy J5 Prime(G570)<br>Для моделей с диаг. экрана: 5"<br>Количество отделений: 1 шт<br>Материал чехла: силикон<br>Отв. для встр. камеры: Да<br>Вес: 15 г<br>Отверстие для подзарядки: Да<br>Отверстие для гарнитуры: Да<br>Прозрачный чехол: Да<br>Серия: МВ<br>Отв. для кнопок управления: Да<br>Горизонтальное размещение: Да<br>Страна: КНР<br>Цвет: прозрачный</strong></font>;;1;Samsung;;;;;;4155;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048296b.jpg
Чехол для сотового телефона iBox Samsung Galaxy J5 Prime Gray;;;RUB;590;1;0;0;0;;<font maxId="4"><strong>Горизонтальное размещение: Да<br>Отверстие для гарнитуры: Да<br>Тип корпуса: "шелл"<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Вес: 15 г<br>Страна: КНР<br>Для моделей с диаг. экрана: 5"<br>Серия: МВ<br>Количество в упаковке: 1<br>Количество отделений: 1 шт<br>Цвет: серый<br>Отв. для кнопок управления: Да<br>Материал чехла: силикон<br>Кейс для смартфона: Samsung Galaxy J5 Prime(G570)</strong></font>;;1;Samsung;;;;;;13341;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048295b.jpg
Чехол для сотового телефона iBox Samsung Galaxy J2 Prime;;;RUB;590;1;0;0;0;;<font maxId="4"><strong>Материал чехла: силикон<br>Цвет: прозрачный<br>Серия: МВ<br>Количество в упаковке: 1<br>Количество отделений: 1 шт<br>Отв. для кнопок управления: Да<br>Кейс для смартфона: Samsung Galaxy J2 Prime(G532)<br>Для моделей с диаг. экрана: 5"<br>Отверстие для подзарядки: Да<br>Отверстие для гарнитуры: Да<br>Прозрачный чехол: Да<br>Горизонтальное размещение: Да<br>Вес: 15 г<br>Тип корпуса: "шелл"<br>Отв. для встр. камеры: Да<br>Страна: КНР</strong></font>;;1;Samsung;;;;;;4156;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048298b.jpg
Чехол для сотового телефона iBox Samsung Galaxy J2 Prime Gray;;;RUB;590;1;0;0;0;;<font maxId="4"><strong>Горизонтальное размещение: Да<br>Отверстие для гарнитуры: Да<br>Отверстие для подзарядки: Да<br>Количество отделений: 1 шт<br>Кейс для смартфона: Samsung Galaxy J2 Prime(G532)<br>Тип корпуса: "шелл"<br>Материал чехла: силикон<br>Цвет: серый<br>Для моделей с диаг. экрана: 5"<br>Страна: КНР<br>Отв. для встр. камеры: Да<br>Количество в упаковке: 1<br>Вес: 15 г<br>Отв. для кнопок управления: Да<br>Серия: МВ</strong></font>;;1;Samsung;;;;;;13340;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048297b.jpg
!!!!6/6s;;;;;;;;;;;;1;;;;;;;5806;;;;;;;;;;;;;;;
Кейс для iPhone iBox 6/6s Element золотистая рамка;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Отв. для встр. камеры: Да<br>Страна: КНР<br>Кейс для смартфона: iPhone 6 Plus/ 6S Plus<br>Серия: Element<br>Отверстие для подзарядки: Да<br>Кнопки управления: Да<br>Цвет: золотистый<br>Тип корпуса: клипкейс<br>Материал корпуса: пластик</strong></font>;;1;6/6s;;;;;;1650;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047257b.jpg
Кейс для iPhone iBox 6/6s Element красный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик<br>Тип корпуса: клипкейс<br>Кнопки управления: Да<br>Кейс для смартфона: iPhone 6/6S<br>Отв. для встр. камеры: Да<br>Цвет: красный<br>Отверстие для подзарядки: Да<br>Страна: КНР<br>Серия: Element</strong></font>;;1;6/6s;;;;;;6679;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047256b.jpg
Кейс для iPhone iBox 6/6s Element розовое золото;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Цвет: розовое золото<br>Тип корпуса: клипкейс<br>Отв. для встр. камеры: Да<br>Серия: Element<br>Страна: КНР<br>Кнопки управления: Да<br>Отверстие для подзарядки: Да<br>Кейс для смартфона: iPhone 6/6S<br>Материал корпуса: пластик</strong></font>;;1;6/6s;;;;;;6680;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047255b.jpg
Кейс для iPhone iBox 6/6s Element серебристый;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Цвет: серебристый<br>Материал корпуса: пластик<br>Отв. для встр. камеры: Да<br>Серия: Element<br>Отверстие для подзарядки: Да<br>Кнопки управления: Да<br>Кейс для смартфона: iPhone 6/6S<br>Тип корпуса: клипкейс<br>Страна: КНР</strong></font>;;1;6/6s;;;;;;6681;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047254b.jpg
Кейс для iPhone iBox 6/6s Element черный;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик<br>Тип корпуса: клипкейс<br>Кнопки управления: Да<br>Кейс для смартфона: iPhone 6/6S<br>Страна: КНР<br>Серия: Element<br>Отверстие для подзарядки: Да<br>Отв. для встр. камеры: Да<br>Цвет: черный</strong></font>;;1;6/6s;;;;;;6682;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047253b.jpg
!!!!6/6s Plus;;;;;;;;;;;;1;;;;;;;5892;;;;;;;;;;;;;;;
Кейс для iPhone iBox 6/6s Plus Element серебристый;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Серия: Element<br>Страна: КНР<br>Отв. для встр. камеры: Да<br>Кейс для смартфона: iPhone 6 Plus/ 6S Plus<br>Тип корпуса: клипкейс<br>Материал корпуса: пластик<br>Цвет: серебристый<br>Отверстие для подзарядки: Да<br>Кнопки управления: Да</strong></font>;;1;6/6s Plus;;;;;;1771;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047219b.jpg
